city_id,event_year,event_type,event_time,rel_growth_adj,rel_risk_adj
beirut_lb,2018,enter_deep_cooling,0,-1.3562886951404256,-16.94053410317116
beirut_lb,2018,enter_deep_cooling,1,-1.0421471043523804,-26.76663263781451
beirut_lb,2018,enter_deep_cooling,2,-0.5302829645627688,-23.389340756368377
beirut_lb,2021,enter_deep_cooling,-2,-0.5118641397896115,-3.3772918814461335
beirut_lb,2021,enter_deep_cooling,-1,0.0,0.0
beirut_lb,2021,enter_deep_cooling,0,-1.0746930139388244,-10.081472065983611
beirut_lb,2021,enter_deep_cooling,1,0.6449603959425416,2.2469612766455924
beirut_lb,2021,enter_deep_cooling,2,-0.2868383098201082,-5.711344629277164
beirut_lb,2023,enter_deep_cooling,-2,-1.719653409881366,-12.328433342629204
beirut_lb,2023,enter_deep_cooling,-1,0.0,0.0
beirut_lb,2023,enter_deep_cooling,0,-0.9317987057626498,-7.9583059059227566
beirut_lb,2023,enter_deep_cooling,1,0.14211400763872417,2.3181905517030543
